Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","430","Liberia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2022","2022","3050","FAO TIER 1","kt","128.7421","E","Estimated value",""
"GT","Emissions totals","430","Liberia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2022","2022","3050","FAO TIER 1","kt","123.6276","E","Estimated value",""
"GT","Emissions totals","430","Liberia","723113","Emissions (CO2eq) (AR5)","67291","Drained organic soils (N2O)","2022","2022","3050","FAO TIER 1","kt","5.1145","E","Estimated value",""
"GT","Emissions totals","430","Liberia","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2022","2022","3050","FAO TIER 1","kt","14.0633","E","Estimated value",""
"GT","Emissions totals","430","Liberia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2022","2022","3050","FAO TIER 1","kt","-378.3634","E","Estimated value",""
"GT","Emissions totals","430","Liberia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2022","2022","3050","FAO TIER 1","kt","13660.5869","E","Estimated value",""
"GT","Emissions totals","430","Liberia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2022","2022","3050","FAO TIER 1","kt","12.5752","E","Estimated value",""
"GT","Emissions totals","430","Liberia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","430","Liberia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2022","2022","3050","FAO TIER 1","kt","40.1238","E","Estimated value",""
"GT","Emissions totals","430","Liberia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2022","2022","3050","FAO TIER 1","kt","40.1238","E","Estimated value",""
"GT","Emissions totals","430","Liberia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","586.9614","E","Estimated value",""
"GT","Emissions totals","430","Liberia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2022","2022","3050","FAO TIER 1","kt","28.2104","E","Estimated value",""
"GT","Emissions totals","430","Liberia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2022","2022","3050","FAO TIER 1","kt","48.055","E","Estimated value",""
"GT","Emissions totals","430","Liberia","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","38.2773","E","Estimated value",""
"GT","Emissions totals","430","Liberia","723113","Emissions (CO2eq) (AR5)","6821","Energy","2022","2022","3050","FAO TIER 1","kt","2852.6376","E","Estimated value",""
"GT","Emissions totals","430","Liberia","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2022","2022","3050","FAO TIER 1","kt","221.748","E","Estimated value",""
"GT","Emissions totals","430","Liberia","723113","Emissions (CO2eq) (AR5)","6818","Waste","2022","2022","3050","FAO TIER 1","kt","1075.3466","E","Estimated value",""
"GT","Emissions totals","430","Liberia","723113","Emissions (CO2eq) (AR5)","6819","Other","2022","2022","3050","FAO TIER 1","kt","116.1123","E","Estimated value",""
"GT","Emissions totals","434","Libya","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2022","2022","3050","FAO TIER 1","kt","22.737","E","Estimated value",""
"GT","Emissions totals","434","Libya","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2022","2022","3050","FAO TIER 1","kt","6.5569","E","Estimated value",""
"GT","Emissions totals","434","Libya","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2022","2022","3050","FAO TIER 1","kt","1778.9212","E","Estimated value",""
"GT","Emissions totals","434","Libya","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","2022","2022","3050","FAO TIER 1","kt","92.5625","E","Estimated value",""
"GT","Emissions totals","434","Libya","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2022","2022","3050","FAO TIER 1","kt","1015.48","E","Estimated value",""
"GT","Emissions totals","434","Libya","723113","Emissions (CO2eq) (AR5)","5062","Manure applied to Soils","2022","2022","3050","FAO TIER 1","kt","37.2325","E","Estimated value",""
"GT","Emissions totals","434","Libya","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2022","2022","3050","FAO TIER 1","kt","75.6045","E","Estimated value",""
"GT","Emissions totals","434","Libya","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","434","Libya","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","434","Libya","723113","Emissions (CO2eq) (AR5)","67291","Drained organic soils (N2O)","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","434","Libya","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2022","2022","3050","FAO TIER 1","kt","836.4056","E","Estimated value",""
"GT","Emissions totals","434","Libya","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","434","Libya","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","434","Libya","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","434","Libya","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","434","Libya","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","434","Libya","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","434","Libya","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","1192.8022","E","Estimated value",""
"GT","Emissions totals","434","Libya","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2022","2022","3050","FAO TIER 1","kt","794.7441","E","Estimated value",""
"GT","Emissions totals","434","Libya","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2022","2022","3050","FAO TIER 1","kt","27.8998","E","Estimated value",""
"GT","Emissions totals","434","Libya","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2022","2022","3050","FAO TIER 1","kt","1333.8963","E","Estimated value",""
"GT","Emissions totals","434","Libya","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","2440.2544","E","Estimated value",""
"GT","Emissions totals","434","Libya","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","2129.6037","E","Estimated value",""
"GT","Emissions totals","434","Libya","723113","Emissions (CO2eq) (AR5)","6821","Energy","2022","2022","3050","FAO TIER 1","kt","93266.6188","E","Estimated value",""
"GT","Emissions totals","434","Libya","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2022","2022","3050","FAO TIER 1","kt","7183.8766","E","Estimated value",""
"GT","Emissions totals","434","Libya","723113","Emissions (CO2eq) (AR5)","6818","Waste","2022","2022","3050","FAO TIER 1","kt","3330.9332","E","Estimated value",""
"GT","Emissions totals","434","Libya","723113","Emissions (CO2eq) (AR5)","6819","Other","2022","2022","3050","FAO TIER 1","kt","354.3926","E","Estimated value",""
"GT","Emissions totals","438","Liechtenstein","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2022","2022","3050","FAO TIER 1","kt","14.4788","E","Estimated value",""
"GT","Emissions totals","438","Liechtenstein","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","2022","2022","3050","FAO TIER 1","kt","3.4357","E","Estimated value",""
"GT","Emissions totals","438","Liechtenstein","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2022","2022","3050","FAO TIER 1","kt","1.5105","E","Estimated value",""
"GT","Emissions totals","438","Liechtenstein","723113","Emissions (CO2eq) (AR5)","5062","Manure applied to Soils","2022","2022","3050","FAO TIER 1","kt","1.484","E","Estimated value",""
"GT","Emissions totals","438","Liechtenstein","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","438","Liechtenstein","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","438","Liechtenstein","723113","Emissions (CO2eq) (AR5)","67291","Drained organic soils (N2O)","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","438","Liechtenstein","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2022","2022","3050","FAO TIER 1","kt","1.7248","E","Estimated value",""
"GT","Emissions totals","438","Liechtenstein","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","438","Liechtenstein","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","438","Liechtenstein","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","438","Liechtenstein","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","438","Liechtenstein","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","7.8023","E","Estimated value",""
"GT","Emissions totals","438","Liechtenstein","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2022","2022","3050","FAO TIER 1","kt","1.9117","E","Estimated value",""
"GT","Emissions totals","438","Liechtenstein","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","0.0262","E","Estimated value",""
"GT","Emissions totals","438","Liechtenstein","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","0.1957","E","Estimated value",""
"GT","Emissions totals","438","Liechtenstein","723113","Emissions (CO2eq) (AR5)","6821","Energy","2022","2022","3050","FAO TIER 1","kt","125.3325","E","Estimated value",""
"GT","Emissions totals","438","Liechtenstein","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2022","2022","3050","FAO TIER 1","kt","9.1095","E","Estimated value",""
"GT","Emissions totals","438","Liechtenstein","723113","Emissions (CO2eq) (AR5)","6818","Waste","2022","2022","3050","FAO TIER 1","kt","2.9259","E","Estimated value",""
"GT","Emissions totals","438","Liechtenstein","723113","Emissions (CO2eq) (AR5)","6819","Other","2022","2022","3050","FAO TIER 1","kt","0.4533","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2022","2022","3050","FAO TIER 1","kt","341.1345","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2022","2022","3050","FAO TIER 1","kt","37.4166","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2022","2022","3050","FAO TIER 1","kt","1461.642","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","2022","2022","3050","FAO TIER 1","kt","444.9574","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2022","2022","3050","FAO TIER 1","kt","131.387","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","5062","Manure applied to Soils","2022","2022","3050","FAO TIER 1","kt","189.051","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2022","2022","3050","FAO TIER 1","kt","721.1975","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2022","2022","3050","FAO TIER 1","kt","11494.5607","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2022","2022","3050","FAO TIER 1","kt","9682.2522","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","67291","Drained organic soils (N2O)","2022","2022","3050","FAO TIER 1","kt","1812.3085","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2022","2022","3050","FAO TIER 1","kt","275.186","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2022","2022","3050","FAO TIER 1","kt","-6030.2103","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2022","2022","3050","FAO TIER 1","kt","696.6769","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2022","2022","3050","FAO TIER 1","kt","0.0112","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","602.7961","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2022","2022","3050","FAO TIER 1","kt","4542.1782","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2022","2022","3050","FAO TIER 1","kt","37.8404","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2022","2022","3050","FAO TIER 1","kt","370.0367","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2022","2022","3050","FAO TIER 1","kt","29.053","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2022","2022","3050","FAO TIER 1","kt","152.6857","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","216.384","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","663.3747","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","6821","Energy","2022","2022","3050","FAO TIER 1","kt","13127.5845","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2022","2022","3050","FAO TIER 1","kt","4129.8282","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","6818","Waste","2022","2022","3050","FAO TIER 1","kt","642.7653","E","Estimated value",""
"GT","Emissions totals","440","Lithuania","723113","Emissions (CO2eq) (AR5)","6819","Other","2022","2022","3050","FAO TIER 1","kt","54.5052","E","Estimated value",""
"GT","Emissions totals","442","Luxembourg","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2022","2022","3050","FAO TIER 1","kt","8.533","E","Estimated value",""
"GT","Emissions totals","442","Luxembourg","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2022","2022","3050","FAO TIER 1","kt","0.5288","E","Estimated value",""
"GT","Emissions totals","442","Luxembourg","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2022","2022","3050","FAO TIER 1","kt","397.6588","E","Estimated value",""
"GT","Emissions totals","442","Luxembourg","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","2022","2022","3050","FAO TIER 1","kt","97.9534","E","Estimated value",""
"GT","Emissions totals","442","Luxembourg","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2022","2022","3050","FAO TIER 1","kt","35.2185","E","Estimated value",""
"GT","Emissions totals","442","Luxembourg","723113","Emissions (CO2eq) (AR5)","5062","Manure applied to Soils","2022","2022","3050","FAO TIER 1","kt","41.976","E","Estimated value",""
"GT","Emissions totals","442","Luxembourg","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2022","2022","3050","FAO TIER 1","kt","42.029","E","Estimated value",""
"GT","Emissions totals","442","Luxembourg","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2022","2022","3050","FAO TIER 1","kt","5.3505","E","Estimated value",""
"GT","Emissions totals","442","Luxembourg","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2022","2022","3050","FAO TIER 1","kt","4.5025","E","Estimated value",""
"GT","Emissions totals","442","Luxembourg","723113","Emissions (CO2eq) (AR5)","67291","Drained organic soils (N2O)","2022","2022","3050","FAO TIER 1","kt","0.848","E","Estimated value",""
"GT","Emissions totals","442","Luxembourg","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2022","2022","3050","FAO TIER 1","kt","87.0349","E","Estimated value",""
"GT","Emissions totals","442","Luxembourg","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2022","2022","3050","FAO TIER 1","kt","-279.7007","E","Estimated value",""
"GT","Emissions totals","442","Luxembourg","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","442","Luxembourg","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","442","Luxembourg","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","442","Luxembourg","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","442","Luxembourg","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","442","Luxembourg","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","100.6549","E","Estimated value",""
"GT","Emissions totals","442","Luxembourg","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2022","2022","3050","FAO TIER 1","kt","1.9648","E","Estimated value",""
"GT","Emissions totals","442","Luxembourg","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2022","2022","3050","FAO TIER 1","kt","58.2689","E","Estimated value",""
"GT","Emissions totals","442","Luxembourg","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2022","2022","3050","FAO TIER 1","kt","77.4954","E","Estimated value",""
"GT","Emissions totals","442","Luxembourg","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2022","2022","3050","FAO TIER 1","kt","130.3495","E","Estimated value",""
"GT","Emissions totals","442","Luxembourg","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","78.944","E","Estimated value",""
"GT","Emissions totals","442","Luxembourg","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","454.851","E","Estimated value",""
"GT","Emissions totals","442","Luxembourg","723113","Emissions (CO2eq) (AR5)","6821","Energy","2022","2022","3050","FAO TIER 1","kt","7315.7946","E","Estimated value",""
"GT","Emissions totals","442","Luxembourg","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2022","2022","3050","FAO TIER 1","kt","514.6169","E","Estimated value",""
"GT","Emissions totals","442","Luxembourg","723113","Emissions (CO2eq) (AR5)","6818","Waste","2022","2022","3050","FAO TIER 1","kt","80.8276","E","Estimated value",""
"GT","Emissions totals","442","Luxembourg","723113","Emissions (CO2eq) (AR5)","6819","Other","2022","2022","3050","FAO TIER 1","kt","17.2733","E","Estimated value",""
"GT","Emissions totals","450","Madagascar","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2022","2022","3050","FAO TIER 1","kt","358.174","E","Estimated value",""
"GT","Emissions totals","450","Madagascar","723113","Emissions (CO2eq) (AR5)","5060","Rice Cultivation","2022","2022","3050","FAO TIER 1","kt","7918.9208","E","Estimated value",""
"GT","Emissions totals","450","Madagascar","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2022","2022","3050","FAO TIER 1","kt","100.0844","E","Estimated value",""
"GT","Emissions totals","450","Madagascar","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2022","2022","3050","FAO TIER 1","kt","8817.256","E","Estimated value",""
"GT","Emissions totals","450","Madagascar","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","2022","2022","3050","FAO TIER 1","kt","592.5124","E","Estimated value",""
"GT","Emissions totals","450","Madagascar","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2022","2022","3050","FAO TIER 1","kt","4075.7265","E","Estimated value",""
"GT","Emissions totals","450","Madagascar","723113","Emissions (CO2eq) (AR5)","5062","Manure applied to Soils","2022","2022","3050","FAO TIER 1","kt","257.103","E","Estimated value",""
"GT","Emissions totals","450","Madagascar","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2022","2022","3050","FAO TIER 1","kt","80.8515","E","Estimated value",""
"GT","Emissions totals","450","Madagascar","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2022","2022","3050","FAO TIER 1","kt","4536.2241","E","Estimated value",""
"GT","Emissions totals","450","Madagascar","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2022","2022","3050","FAO TIER 1","kt","4342.4826","E","Estimated value",""
"GT","Emissions totals","450","Madagascar","723113","Emissions (CO2eq) (AR5)","67291","Drained organic soils (N2O)","2022","2022","3050","FAO TIER 1","kt","193.7415","E","Estimated value",""
"GT","Emissions totals","450","Madagascar","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2022","2022","3050","FAO TIER 1","kt","14.3772","E","Estimated value",""
"GT","Emissions totals","450","Madagascar","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","450","Madagascar","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2022","2022","3050","FAO TIER 1","kt","4699.0369","E","Estimated value",""
"GT","Emissions totals","450","Madagascar","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2022","2022","3050","FAO TIER 1","kt","1800.4719","E","Estimated value",""
"GT","Emissions totals","450","Madagascar","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","450","Madagascar","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2022","2022","3050","FAO TIER 1","kt","890.4929","E","Estimated value",""
"GT","Emissions totals","450","Madagascar","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2022","2022","3050","FAO TIER 1","kt","469.4416","E","Estimated value",""
"GT","Emissions totals","450","Madagascar","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","3325.2779","E","Estimated value",""
"GT","Emissions totals","450","Madagascar","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2022","2022","3050","FAO TIER 1","kt","19.2873","E","Estimated value",""
"GT","Emissions totals","450","Madagascar","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2022","2022","3050","FAO TIER 1","kt","42.666","E","Estimated value",""
"GT","Emissions totals","450","Madagascar","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2022","2022","3050","FAO TIER 1","kt","167.2118","E","Estimated value",""
"GT","Emissions totals","450","Madagascar","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","41.6821","E","Estimated value",""
"GT","Emissions totals","450","Madagascar","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","173.7382","E","Estimated value",""
"GT","Emissions totals","450","Madagascar","723113","Emissions (CO2eq) (AR5)","6821","Energy","2022","2022","3050","FAO TIER 1","kt","8875.547","E","Estimated value",""
"GT","Emissions totals","450","Madagascar","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2022","2022","3050","FAO TIER 1","kt","1002.7394","E","Estimated value",""
"GT","Emissions totals","450","Madagascar","723113","Emissions (CO2eq) (AR5)","6818","Waste","2022","2022","3050","FAO TIER 1","kt","5287.0233","E","Estimated value",""
"GT","Emissions totals","450","Madagascar","723113","Emissions (CO2eq) (AR5)","6819","Other","2022","2022","3050","FAO TIER 1","kt","360.5244","E","Estimated value",""
"GT","Emissions totals","454","Malawi","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2022","2022","3050","FAO TIER 1","kt","263.41","E","Estimated value",""
"GT","Emissions totals","454","Malawi","723113","Emissions (CO2eq) (AR5)","5060","Rice Cultivation","2022","2022","3050","FAO TIER 1","kt","148.5428","E","Estimated value",""
"GT","Emissions totals","454","Malawi","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2022","2022","3050","FAO TIER 1","kt","170.5052","E","Estimated value",""
"GT","Emissions totals","454","Malawi","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2022","2022","3050","FAO TIER 1","kt","3792.2052","E","Estimated value",""
"GT","Emissions totals","454","Malawi","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","2022","2022","3050","FAO TIER 1","kt","1306.214","E","Estimated value",""
"GT","Emissions totals","454","Malawi","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2022","2022","3050","FAO TIER 1","kt","1954.6135","E","Estimated value",""
"GT","Emissions totals","454","Malawi","723113","Emissions (CO2eq) (AR5)","5062","Manure applied to Soils","2022","2022","3050","FAO TIER 1","kt","720.429","E","Estimated value",""
"GT","Emissions totals","454","Malawi","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2022","2022","3050","FAO TIER 1","kt","349.853","E","Estimated value",""
"GT","Emissions totals","454","Malawi","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2022","2022","3050","FAO TIER 1","kt","873.0637","E","Estimated value",""
"GT","Emissions totals","454","Malawi","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2022","2022","3050","FAO TIER 1","kt","838.5342","E","Estimated value",""
"GT","Emissions totals","454","Malawi","723113","Emissions (CO2eq) (AR5)","67291","Drained organic soils (N2O)","2022","2022","3050","FAO TIER 1","kt","34.5295","E","Estimated value",""
"GT","Emissions totals","454","Malawi","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2022","2022","3050","FAO TIER 1","kt","72.5889","E","Estimated value",""
