Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GCE","Emissions from Crops","478","Mauritania","72257","Burning crop residues (Emissions CH4)","0111","Wheat","2022","2022","3050","FAO TIER 1","kt","0.0025","E","Estimated value",""
"GCE","Emissions from Crops","480","Mauritius","72392","Crop residues (N content)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kg","6506.8705","E","Estimated value",""
"GCE","Emissions from Crops","480","Mauritius","72302","Crop residues (Emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GCE","Emissions from Crops","480","Mauritius","72342","Crop residues (Direct emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GCE","Emissions from Crops","480","Mauritius","72362","Crop residues (Indirect emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","480","Mauritius","7245","Burning crop residues (Biomass burned, dry matter)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","t","89","E","Estimated value",""
"GCE","Emissions from Crops","480","Mauritius","72307","Burning crop residues (Emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","480","Mauritius","72257","Burning crop residues (Emissions CH4)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0.0002","E","Estimated value",""
"GCE","Emissions from Crops","480","Mauritius","72302","Crop residues (Emissions N2O)","01802","Sugar cane","2022","2022","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","480","Mauritius","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","2022","2022","3050","FAO TIER 1","t","25479.35","E","Estimated value",""
"GCE","Emissions from Crops","480","Mauritius","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","2022","2022","3050","FAO TIER 1","kt","0.0018","E","Estimated value",""
"GCE","Emissions from Crops","480","Mauritius","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","2022","2022","3050","FAO TIER 1","kt","0.0688","E","Estimated value",""
"GCE","Emissions from Crops","480","Mauritius","72392","Crop residues (N content)","01510","Potatoes","2022","2022","3050","FAO TIER 1","kg","27727.2852","E","Estimated value",""
"GCE","Emissions from Crops","480","Mauritius","72302","Crop residues (Emissions N2O)","01510","Potatoes","2022","2022","3050","FAO TIER 1","kt","0.0005","E","Estimated value",""
"GCE","Emissions from Crops","480","Mauritius","72342","Crop residues (Direct emissions N2O)","01510","Potatoes","2022","2022","3050","FAO TIER 1","kt","0.0004","E","Estimated value",""
"GCE","Emissions from Crops","480","Mauritius","72362","Crop residues (Indirect emissions N2O)","01510","Potatoes","2022","2022","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GCE","Emissions from Crops","480","Mauritius","72302","Crop residues (Emissions N2O)","0113","Rice","2022","2022","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","480","Mauritius","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","2022","2022","3050","FAO TIER 1","t","0","E","Estimated value",""
"GCE","Emissions from Crops","480","Mauritius","72307","Burning crop residues (Emissions N2O)","0113","Rice","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","480","Mauritius","72257","Burning crop residues (Emissions CH4)","0113","Rice","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","480","Mauritius","5312","Area harvested","0113","Rice","2022","2022","3050","FAO TIER 1","ha","0","A","Official figure",""
"GCE","Emissions from Crops","480","Mauritius","72255","Rice cultivation (Emissions CH4)","0113","Rice","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72392","Crop residues (N content)","0115","Barley","2022","2022","3050","FAO TIER 1","kg","12059405.7797","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72302","Crop residues (Emissions N2O)","0115","Barley","2022","2022","3050","FAO TIER 1","kt","0.2321","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72342","Crop residues (Direct emissions N2O)","0115","Barley","2022","2022","3050","FAO TIER 1","kt","0.1895","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72362","Crop residues (Indirect emissions N2O)","0115","Barley","2022","2022","3050","FAO TIER 1","kt","0.0426","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72392","Crop residues (N content)","01701","Beans, dry","2022","2022","3050","FAO TIER 1","kg","15951428.5475","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72302","Crop residues (Emissions N2O)","01701","Beans, dry","2022","2022","3050","FAO TIER 1","kt","0.3071","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72342","Crop residues (Direct emissions N2O)","01701","Beans, dry","2022","2022","3050","FAO TIER 1","kt","0.2507","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72362","Crop residues (Indirect emissions N2O)","01701","Beans, dry","2022","2022","3050","FAO TIER 1","kt","0.0564","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72392","Crop residues (N content)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kg","227009392.3348","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72302","Crop residues (Emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","4.3699","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72342","Crop residues (Direct emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","3.5673","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72362","Crop residues (Indirect emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0.8026","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","7245","Burning crop residues (Biomass burned, dry matter)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","t","6777996.67","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72307","Burning crop residues (Emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0.4745","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72257","Burning crop residues (Emissions CH4)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","18.3006","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72302","Crop residues (Emissions N2O)","01802","Sugar cane","2022","2022","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","484","Mexico","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","2022","2022","3050","FAO TIER 1","t","525713.201","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","2022","2022","3050","FAO TIER 1","kt","0.0368","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","2022","2022","3050","FAO TIER 1","kt","1.4194","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72392","Crop residues (N content)","0118","Millet","2022","2022","3050","FAO TIER 1","kg","2993.9153","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72302","Crop residues (Emissions N2O)","0118","Millet","2022","2022","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72342","Crop residues (Direct emissions N2O)","0118","Millet","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72362","Crop residues (Indirect emissions N2O)","0118","Millet","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72392","Crop residues (N content)","0117","Oats","2022","2022","3050","FAO TIER 1","kg","1236014.3988","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72302","Crop residues (Emissions N2O)","0117","Oats","2022","2022","3050","FAO TIER 1","kt","0.0238","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72342","Crop residues (Direct emissions N2O)","0117","Oats","2022","2022","3050","FAO TIER 1","kt","0.0194","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72362","Crop residues (Indirect emissions N2O)","0117","Oats","2022","2022","3050","FAO TIER 1","kt","0.0044","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72392","Crop residues (N content)","01510","Potatoes","2022","2022","3050","FAO TIER 1","kg","3158339.3851","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72302","Crop residues (Emissions N2O)","01510","Potatoes","2022","2022","3050","FAO TIER 1","kt","0.0608","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72342","Crop residues (Direct emissions N2O)","01510","Potatoes","2022","2022","3050","FAO TIER 1","kt","0.0496","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72362","Crop residues (Indirect emissions N2O)","01510","Potatoes","2022","2022","3050","FAO TIER 1","kt","0.0112","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72392","Crop residues (N content)","0113","Rice","2022","2022","3050","FAO TIER 1","kg","2632760.4184","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72302","Crop residues (Emissions N2O)","0113","Rice","2022","2022","3050","FAO TIER 1","kt","0.0507","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72342","Crop residues (Direct emissions N2O)","0113","Rice","2022","2022","3050","FAO TIER 1","kt","0.0414","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72362","Crop residues (Indirect emissions N2O)","0113","Rice","2022","2022","3050","FAO TIER 1","kt","0.0093","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","2022","2022","3050","FAO TIER 1","t","20732.008","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72307","Burning crop residues (Emissions N2O)","0113","Rice","2022","2022","3050","FAO TIER 1","kt","0.0015","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72257","Burning crop residues (Emissions CH4)","0113","Rice","2022","2022","3050","FAO TIER 1","kt","0.056","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","5312","Area harvested","0113","Rice","2022","2022","3050","FAO TIER 1","ha","37695","A","Official figure",""
"GCE","Emissions from Crops","484","Mexico","72255","Rice cultivation (Emissions CH4)","0113","Rice","2022","2022","3050","FAO TIER 1","kt","4.3273","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72392","Crop residues (N content)","0116","Rye","2022","2022","3050","FAO TIER 1","kg","173.8241","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72302","Crop residues (Emissions N2O)","0116","Rye","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72342","Crop residues (Direct emissions N2O)","0116","Rye","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72362","Crop residues (Indirect emissions N2O)","0116","Rye","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72392","Crop residues (N content)","0114","Sorghum","2022","2022","3050","FAO TIER 1","kg","47208878.7872","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72302","Crop residues (Emissions N2O)","0114","Sorghum","2022","2022","3050","FAO TIER 1","kt","0.9088","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72342","Crop residues (Direct emissions N2O)","0114","Sorghum","2022","2022","3050","FAO TIER 1","kt","0.7419","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72362","Crop residues (Indirect emissions N2O)","0114","Sorghum","2022","2022","3050","FAO TIER 1","kt","0.1669","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72392","Crop residues (N content)","0141","Soya beans","2022","2022","3050","FAO TIER 1","kg","3435997.5876","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72302","Crop residues (Emissions N2O)","0141","Soya beans","2022","2022","3050","FAO TIER 1","kt","0.0661","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72342","Crop residues (Direct emissions N2O)","0141","Soya beans","2022","2022","3050","FAO TIER 1","kt","0.054","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72362","Crop residues (Indirect emissions N2O)","0141","Soya beans","2022","2022","3050","FAO TIER 1","kt","0.0121","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72392","Crop residues (N content)","0111","Wheat","2022","2022","3050","FAO TIER 1","kg","44235729.282","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72302","Crop residues (Emissions N2O)","0111","Wheat","2022","2022","3050","FAO TIER 1","kt","0.8515","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72342","Crop residues (Direct emissions N2O)","0111","Wheat","2022","2022","3050","FAO TIER 1","kt","0.6951","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72362","Crop residues (Indirect emissions N2O)","0111","Wheat","2022","2022","3050","FAO TIER 1","kt","0.1564","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","7245","Burning crop residues (Biomass burned, dry matter)","0111","Wheat","2022","2022","3050","FAO TIER 1","t","234898.224","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72307","Burning crop residues (Emissions N2O)","0111","Wheat","2022","2022","3050","FAO TIER 1","kt","0.0164","E","Estimated value",""
"GCE","Emissions from Crops","484","Mexico","72257","Burning crop residues (Emissions CH4)","0111","Wheat","2022","2022","3050","FAO TIER 1","kt","0.6342","E","Estimated value",""
"GCE","Emissions from Crops","583","Micronesia (Federated States of)","72392","Crop residues (N content)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kg","921.2422","E","Estimated value",""
"GCE","Emissions from Crops","583","Micronesia (Federated States of)","72302","Crop residues (Emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","583","Micronesia (Federated States of)","72342","Crop residues (Direct emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","583","Micronesia (Federated States of)","72362","Crop residues (Indirect emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","583","Micronesia (Federated States of)","7245","Burning crop residues (Biomass burned, dry matter)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","t","61.0553","E","Estimated value",""
"GCE","Emissions from Crops","583","Micronesia (Federated States of)","72307","Burning crop residues (Emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","583","Micronesia (Federated States of)","72257","Burning crop residues (Emissions CH4)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0.0002","E","Estimated value",""
"GCE","Emissions from Crops","583","Micronesia (Federated States of)","72392","Crop residues (N content)","0113","Rice","2022","2022","3050","FAO TIER 1","kg","3249.3414","E","Estimated value",""
"GCE","Emissions from Crops","583","Micronesia (Federated States of)","72302","Crop residues (Emissions N2O)","0113","Rice","2022","2022","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GCE","Emissions from Crops","583","Micronesia (Federated States of)","72342","Crop residues (Direct emissions N2O)","0113","Rice","2022","2022","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GCE","Emissions from Crops","583","Micronesia (Federated States of)","72362","Crop residues (Indirect emissions N2O)","0113","Rice","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","583","Micronesia (Federated States of)","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","2022","2022","3050","FAO TIER 1","t","53.8023","E","Estimated value",""
"GCE","Emissions from Crops","583","Micronesia (Federated States of)","72307","Burning crop residues (Emissions N2O)","0113","Rice","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","583","Micronesia (Federated States of)","72257","Burning crop residues (Emissions CH4)","0113","Rice","2022","2022","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GCE","Emissions from Crops","583","Micronesia (Federated States of)","5312","Area harvested","0113","Rice","2022","2022","3050","FAO TIER 1","ha","98","I","Imputed value",""
"GCE","Emissions from Crops","583","Micronesia (Federated States of)","72255","Rice cultivation (Emissions CH4)","0113","Rice","2022","2022","3050","FAO TIER 1","kt","0.023","E","Estimated value",""
"GCE","Emissions from Crops","583","Micronesia (Federated States of)","72392","Crop residues (N content)","0114","Sorghum","2022","2022","3050","FAO TIER 1","kg","192.0278","E","Estimated value",""
"GCE","Emissions from Crops","583","Micronesia (Federated States of)","72302","Crop residues (Emissions N2O)","0114","Sorghum","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","583","Micronesia (Federated States of)","72342","Crop residues (Direct emissions N2O)","0114","Sorghum","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","583","Micronesia (Federated States of)","72362","Crop residues (Indirect emissions N2O)","0114","Sorghum","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","496","Mongolia","72392","Crop residues (N content)","0115","Barley","2022","2022","3050","FAO TIER 1","kg","66628.0533","E","Estimated value",""
"GCE","Emissions from Crops","496","Mongolia","72302","Crop residues (Emissions N2O)","0115","Barley","2022","2022","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GCE","Emissions from Crops","496","Mongolia","72342","Crop residues (Direct emissions N2O)","0115","Barley","2022","2022","3050","FAO TIER 1","kt","0.001","E","Estimated value",""
"GCE","Emissions from Crops","496","Mongolia","72362","Crop residues (Indirect emissions N2O)","0115","Barley","2022","2022","3050","FAO TIER 1","kt","0.0002","E","Estimated value",""
"GCE","Emissions from Crops","496","Mongolia","72392","Crop residues (N content)","0117","Oats","2022","2022","3050","FAO TIER 1","kg","305283.1258","E","Estimated value",""
"GCE","Emissions from Crops","496","Mongolia","72302","Crop residues (Emissions N2O)","0117","Oats","2022","2022","3050","FAO TIER 1","kt","0.0059","E","Estimated value",""
"GCE","Emissions from Crops","496","Mongolia","72342","Crop residues (Direct emissions N2O)","0117","Oats","2022","2022","3050","FAO TIER 1","kt","0.0048","E","Estimated value",""
"GCE","Emissions from Crops","496","Mongolia","72362","Crop residues (Indirect emissions N2O)","0117","Oats","2022","2022","3050","FAO TIER 1","kt","0.0011","E","Estimated value",""
"GCE","Emissions from Crops","496","Mongolia","72392","Crop residues (N content)","01510","Potatoes","2022","2022","3050","FAO TIER 1","kg","662469.1083","E","Estimated value",""
"GCE","Emissions from Crops","496","Mongolia","72302","Crop residues (Emissions N2O)","01510","Potatoes","2022","2022","3050","FAO TIER 1","kt","0.0128","E","Estimated value",""
"GCE","Emissions from Crops","496","Mongolia","72342","Crop residues (Direct emissions N2O)","01510","Potatoes","2022","2022","3050","FAO TIER 1","kt","0.0104","E","Estimated value",""
"GCE","Emissions from Crops","496","Mongolia","72362","Crop residues (Indirect emissions N2O)","01510","Potatoes","2022","2022","3050","FAO TIER 1","kt","0.0023","E","Estimated value",""
"GCE","Emissions from Crops","496","Mongolia","72392","Crop residues (N content)","0111","Wheat","2022","2022","3050","FAO TIER 1","kg","6095973.9524","E","Estimated value",""
"GCE","Emissions from Crops","496","Mongolia","72302","Crop residues (Emissions N2O)","0111","Wheat","2022","2022","3050","FAO TIER 1","kt","0.1173","E","Estimated value",""
"GCE","Emissions from Crops","496","Mongolia","72342","Crop residues (Direct emissions N2O)","0111","Wheat","2022","2022","3050","FAO TIER 1","kt","0.0958","E","Estimated value",""
"GCE","Emissions from Crops","496","Mongolia","72362","Crop residues (Indirect emissions N2O)","0111","Wheat","2022","2022","3050","FAO TIER 1","kt","0.0216","E","Estimated value",""
"GCE","Emissions from Crops","496","Mongolia","7245","Burning crop residues (Biomass burned, dry matter)","0111","Wheat","2022","2022","3050","FAO TIER 1","t","143180.0078","E","Estimated value",""
"GCE","Emissions from Crops","496","Mongolia","72307","Burning crop residues (Emissions N2O)","0111","Wheat","2022","2022","3050","FAO TIER 1","kt","0.01","E","Estimated value",""
"GCE","Emissions from Crops","496","Mongolia","72257","Burning crop residues (Emissions CH4)","0111","Wheat","2022","2022","3050","FAO TIER 1","kt","0.3866","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72392","Crop residues (N content)","0115","Barley","2022","2022","3050","FAO TIER 1","kg","12249.3607","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72302","Crop residues (Emissions N2O)","0115","Barley","2022","2022","3050","FAO TIER 1","kt","0.0002","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72342","Crop residues (Direct emissions N2O)","0115","Barley","2022","2022","3050","FAO TIER 1","kt","0.0002","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72362","Crop residues (Indirect emissions N2O)","0115","Barley","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72392","Crop residues (N content)","01701","Beans, dry","2022","2022","3050","FAO TIER 1","kg","1594.4813","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72302","Crop residues (Emissions N2O)","01701","Beans, dry","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72342","Crop residues (Direct emissions N2O)","01701","Beans, dry","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72362","Crop residues (Indirect emissions N2O)","01701","Beans, dry","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72392","Crop residues (N content)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kg","22095.938","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72302","Crop residues (Emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0.0004","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72342","Crop residues (Direct emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0.0003","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72362","Crop residues (Indirect emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","7245","Burning crop residues (Biomass burned, dry matter)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","t","590.8525","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72307","Burning crop residues (Emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72257","Burning crop residues (Emissions CH4)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0.0016","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72392","Crop residues (N content)","0117","Oats","2022","2022","3050","FAO TIER 1","kg","6815.774","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72302","Crop residues (Emissions N2O)","0117","Oats","2022","2022","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72342","Crop residues (Direct emissions N2O)","0117","Oats","2022","2022","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72362","Crop residues (Indirect emissions N2O)","0117","Oats","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72392","Crop residues (N content)","01510","Potatoes","2022","2022","3050","FAO TIER 1","kg","54551.8574","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72302","Crop residues (Emissions N2O)","01510","Potatoes","2022","2022","3050","FAO TIER 1","kt","0.0011","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72342","Crop residues (Direct emissions N2O)","01510","Potatoes","2022","2022","3050","FAO TIER 1","kt","0.0009","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72362","Crop residues (Indirect emissions N2O)","01510","Potatoes","2022","2022","3050","FAO TIER 1","kt","0.0002","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72392","Crop residues (N content)","0116","Rye","2022","2022","3050","FAO TIER 1","kg","4466.1517","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72302","Crop residues (Emissions N2O)","0116","Rye","2022","2022","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72342","Crop residues (Direct emissions N2O)","0116","Rye","2022","2022","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72362","Crop residues (Indirect emissions N2O)","0116","Rye","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72392","Crop residues (N content)","0111","Wheat","2022","2022","3050","FAO TIER 1","kg","29247.8361","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72302","Crop residues (Emissions N2O)","0111","Wheat","2022","2022","3050","FAO TIER 1","kt","0.0006","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72342","Crop residues (Direct emissions N2O)","0111","Wheat","2022","2022","3050","FAO TIER 1","kt","0.0005","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72362","Crop residues (Indirect emissions N2O)","0111","Wheat","2022","2022","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","7245","Burning crop residues (Biomass burned, dry matter)","0111","Wheat","2022","2022","3050","FAO TIER 1","t","298.3066","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72307","Burning crop residues (Emissions N2O)","0111","Wheat","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","499","Montenegro","72257","Burning crop residues (Emissions CH4)","0111","Wheat","2022","2022","3050","FAO TIER 1","kt","0.0008","E","Estimated value",""
"GCE","Emissions from Crops","500","Montserrat","72392","Crop residues (N content)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kg","1083.3444","E","Estimated value",""
"GCE","Emissions from Crops","500","Montserrat","72302","Crop residues (Emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","500","Montserrat","72342","Crop residues (Direct emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","500","Montserrat","72362","Crop residues (Indirect emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","500","Montserrat","7245","Burning crop residues (Biomass burned, dry matter)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","t","20.5411","E","Estimated value",""
"GCE","Emissions from Crops","500","Montserrat","72307","Burning crop residues (Emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","500","Montserrat","72257","Burning crop residues (Emissions CH4)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GCE","Emissions from Crops","500","Montserrat","72392","Crop residues (N content)","01510","Potatoes","2022","2022","3050","FAO TIER 1","kg","1092.5229","E","Estimated value",""
"GCE","Emissions from Crops","500","Montserrat","72302","Crop residues (Emissions N2O)","01510","Potatoes","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
